MAKHACHHANG,PHUONGXA,QUANHUYEN,LOAIDICHVU,LOAIKHACHHANG,SODICHVU,SOLANBAOHONG,SOLANGOIKIEMBAOHONG,SOLANBAOHONGHAILONG,SOLANBAOHONGKHONGHAILONG,KHAOSATLAPMOI,KHAOSATLAPMOIHAILONG,KHAOSATLAPMOIKHONGHAILONG,SOLANCHAMSOC,SOLANTAMNGUNG,SOTHANGSUDUNGDICHVU,GIADICHVU,KHONGPHATSINHLUULUONG,HINHTHUCTHANHTOAN,DIEMTINNHIEM
587416,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,50000,0,0,64
587652,Phường Long Tuyền,BTY,MyTV,0,7,0,0,0,0,1,0,1,1,0,7,50000,3,0,72
658161,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,3,0,5,50000,0,0,72
589685,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,50000,0,0,72
585496,Phường Ba Láng,CRG,Fiber,0,4,0,0,0,0,1,0,1,0,0,7,163636,0,0,72
656490,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,81818,4,0,72
585563,Phường An Phú,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,2,0,72
585519,Phường Lê Bình,CRG,Fiber,0,4,0,0,0,0,1,0,1,0,0,7,209091,0,0,40
610472,Phường An Thới,BTY,MyTV,0,4,0,0,0,0,0,0,0,2,0,6,50000,0,1,72
585285,Phường Hưng Lợi,NKU,MyTV,0,6,0,0,0,0,1,0,1,3,0,7,50000,3,0,72
627402,Phường Hưng Lợi,NKU,MyTV,0,4,0,0,0,0,0,0,0,2,0,6,50000,0,0,66
585161,Phường Tân Lộc,TNT,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,40
587324,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,81818,2,0,72
599561,TT Vĩnh Thạnh,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
653604,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
658706,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,3,0,72
654064,Xã Vĩnh Trinh,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,81818,0,0,72
590069,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,72
655940,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,1,1,72
658665,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,50000,0,0,72
659144,Phường Thuận An,TNT,MyTV,0,4,0,0,0,0,0,0,0,0,0,4,50000,0,0,72
587285,Phường An Cư,NKU,MyTV,0,5,0,0,0,0,1,0,1,1,0,7,50000,0,0,72
588868,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,0,0,0,4,0,6,50000,4,0,72
589683,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,1,1,70
592309,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
587862,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,2,0,7,50000,0,0,72
655117,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,1,72
660686,Xã Trường Thắng,TLI,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,60
589979,Phường Hưng Lợi,NKU,MyTV,0,7,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
589211,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,58
654908,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,1,0,72
658891,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,57000,0,0,72
660486,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,1,0,1,2,0,4,50000,7,0,72
661060,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,59
655314,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,72
660985,Xã Đông Thuận,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,4,50000,2,0,72
660710,Xã Xuân Thắng,TLI,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,60
656362,Phường An Phú,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,2,0,72
657626,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,72
586223,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40
655202,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,50000,2,0,72
588288,TT Cờ Đỏ,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,6,50000,2,0,60
585086,Phường Thới An Đông,BTY,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40
657312,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,72
657279,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,70
656160,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,1,1,0,1,0,5,81818,0,0,58
658436,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,0,0,0,3,0,5,50000,3,0,72
657584,Phường Phú Thứ,CRG,MyTV,0,4,1,0,0,0,0,0,0,1,0,5,50000,1,0,64
657940,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,2,0,64
616319,Phường Trường Lạc,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,68182,0,0,64
657457,Phường Trường Lạc,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,68182,11,0,72
586554,Phường An Khánh,NKU,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,172727,0,0,40
591844,TT Cờ Đỏ,CDO,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
657171,TT Thới Lai,TLI,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
589527,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,3,0,72
659094,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72
589973,Xã Trường Long,PDN,MyTV,0,3,0,0,0,0,0,0,0,3,0,6,50000,0,0,72
659630,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,0,66
589814,Xã Thới Tân,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
585752,Phường Bình Thuỷ,BTY,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,1,40
589697,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,0,0,0,2,0,6,81818,5,0,70
661045,Phường An Nghiệp,NKU,MyTV,1,3,0,0,0,0,0,0,0,3,0,4,50000,2,0,80
586606,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,4,0,40
585917,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40
588933,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,5,0,72
586562,Phường An Khánh,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,7,50000,0,0,40
661663,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,2,1,72
589962,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,1,0,66
590083,Phường Trung Kiên,TNT,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,81818,0,0,72
646735,Phường Thới Thuận,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,1,0,72
640761,Phường Thạnh Hoà,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
653738,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,64
653852,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,81818,0,0,64
654057,Xã Đông Hiệp,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,61
654748,Xã Giai Xuân,PDN,MyTV,0,6,0,0,0,0,0,0,0,0,0,5,50000,0,0,72
657325,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,81818,5,0,72
589176,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,0,1,66
655260,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,7,0,60
658246,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,5,0,72
657784,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,5,0,5,50000,0,1,72
584992,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,3,0,40
658090,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,1,0,1,5,0,5,50000,0,0,66
585322,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,3,0,7,50000,7,0,72
658272,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,50000,5,1,72
589037,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,81818,1,1,70
657317,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,7,0,72
586998,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,0,0,72
587222,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,50000,9,0,72
654069,Xã Trường Thắng,TLI,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
657890,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,1,72
640754,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,50000,0,0,72
610470,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
588398,Xã Thạnh Lộc,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,70
657377,Phường Hưng Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,1,72
585006,Phường Thới Thuận,TNT,MyTV,1,4,0,0,0,0,1,0,1,0,0,7,36363,0,0,48
589218,Phường Phú Thứ,CRG,MyTV,0,3,0,0,0,0,0,0,0,2,0,6,50000,2,0,72
604950,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,6,0,66
657098,Xã Thạnh Thắng,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72
659070,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,5,0,72
658481,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,1,0,1,3,0,5,50000,0,1,32
587002,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40
583509,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,8,0,40
654861,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,2,1,72
627921,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
640756,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
585101,Phường An Phú,NKU,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,40
658713,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72
660308,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,1,0,64
586561,Phường An Khánh,NKU,Fiber,0,3,0,0,0,0,1,0,1,0,0,7,177272,0,0,40
585794,Phường Thuận Hưng,TNT,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40
584924,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,7,0,72
588351,Phường Bình Thuỷ,BTY,MyTV,1,5,0,0,0,0,1,0,1,1,0,6,50000,4,0,96
588660,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,72
660573,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,3,0,4,0,0,0,66
595472,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,2,0,72
658037,Xã Đông Hiệp,CDO,MyTV,0,4,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
590180,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,81818,3,0,70
589719,Phường Thới Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,6,1,70
660354,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,5,0,72
661693,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,70
662107,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,1,1,72
588166,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,1,0,1,1,0,6,50000,0,0,70
583704,Phường Long Hoà,BTY,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,37
661659,Phường Tân An,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,0,72
585678,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,1,0,40
640847,Phường Thuận Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
590219,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,0,0,66
657681,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,1,70
655364,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,4,0,51
659252,Phường An Khánh,NKU,MyTV,1,4,0,0,0,0,0,0,0,0,0,4,50000,3,0,80
589562,Xã Xuân Thắng,TLI,MyTV,0,3,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
660001,Phường Tân An,NKU,MyTV,0,2,1,0,0,0,0,0,0,0,0,4,81818,5,0,72
585249,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,81818,8,1,72
658036,Xã Đông Hiệp,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
658000,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,2,1,72
634032,Xã Mỹ Khánh,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
659029,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,61
658865,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,68182,0,0,72
653818,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,81818,6,0,67
658959,Phường Long Hoà,BTY,MyTV,0,4,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
658642,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,60
587566,Xã Vĩnh Bình,VTA,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,10,0,72
657214,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,2,0,72
656645,Phường Thường Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,81818,7,0,72
660944,Phường Ba Láng,CRG,MyTV,0,4,0,0,0,0,1,0,1,0,0,4,50000,0,0,72
655275,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,64
655629,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
660535,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,1,0,1,1,0,4,50000,2,0,72
585156,Phường Hưng Lợi,NKU,Fiber,0,3,2,2,1,1,1,0,1,0,0,7,177272,0,0,40
588261,Phường Tân Phú,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,0,0,40
585319,Phường Xuân Khánh,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,7,50000,0,0,40
660004,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,3,0,4,50000,6,0,66
660668,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72
588296,Phường Tân Hưng,TNT,MyTV,0,2,0,0,0,0,1,0,1,2,0,6,50000,0,0,64
589932,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,7,1,70
586120,Phường An Khánh,NKU,Fiber,0,1,0,0,0,0,1,0,1,0,0,7,150000,0,0,40
585135,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,7,0,40
585154,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,7,0,40
585260,Phường Thường Thạnh,CRG,Fiber,0,4,0,0,0,0,1,0,1,0,0,7,209091,0,0,40
592307,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,60
585437,Phường An Khánh,NKU,Fiber,1,6,0,0,0,0,0,0,0,0,0,7,209091,0,0,64
585490,Phường Hưng Thạnh,CRG,MyTV,0,3,2,1,0,1,0,0,0,0,0,7,50000,0,0,40
588889,Xã Thạnh Lộc,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,64
585074,Phường Thường Thạnh,CRG,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40
585567,Xã Nhơn Nghĩa,PDN,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,150000,0,0,40
610513,Xã Đông Hiệp,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,60
604926,Phường Phú Thứ,CRG,MyTV,0,4,0,0,0,0,0,0,0,1,0,6,50000,0,1,72
584525,Phường An Khánh,NKU,Fiber,0,2,1,1,0,1,0,0,0,0,0,7,150000,0,0,40
588403,Xã Tân Thạnh,TLI,MyTV,0,4,0,0,0,0,1,0,1,2,0,6,81818,0,0,72
586627,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,50000,0,0,72
587505,Xã Thạnh Lộc,VTA,MyTV,0,2,1,1,0,1,0,0,0,2,0,7,81818,1,0,72
588992,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,66
604918,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,0,0,72
671719,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,1,50000,0,0,72
668240,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,1,0,64
665916,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,1,0,1,2,0,3,50000,4,0,72
666441,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,1,0,72
666099,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,0,0,72
672777,Phường Xuân Khánh,NKU,MyTV,1,3,0,0,0,0,0,0,0,0,0,1,50000,0,0,96
668593,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,0,0,0,2,0,2,50000,0,1,66
666629,Phường Bình Thuỷ,BTY,MyTV,1,5,0,0,0,0,1,0,1,1,0,3,50000,0,0,96
665014,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,4,0,72
664860,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,72
673816,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,50000,0,0,72
669270,Phường An Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,2,50000,2,0,72
668059,TT Thạnh An,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,81818,0,0,72
672775,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,1,50000,0,0,72
667285,Xã Trung An,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,81818,2,0,72
674412,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,81818,0,0,58
670260,Phường Long Hoà,BTY,MyTV,0,5,0,0,0,0,0,0,0,2,0,2,50000,1,0,72
673826,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,72
674325,Phường Tân Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,72
668600,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,50000,2,0,72
674628,Phường Lê Bình,CRG,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,36363,0,1,72
667800,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72
670120,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72
670349,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,81818,0,0,72
673232,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,36363,0,0,72
664902,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,1,0,66
668761,Phường Bùi Hữu Nghĩa,BTY,MyTV,0,3,0,0,0,0,1,0,1,1,0,2,36363,0,1,72
666147,Phường Thới Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,4,0,72
667148,Phường Thạnh Hoà,TNT,MyTV,0,3,0,0,0,0,1,0,1,1,0,3,81818,0,0,66
670861,Xã Nhơn Nghĩa,PDN,MyTV,0,2,1,1,0,1,0,0,0,2,0,2,68182,0,0,72
664446,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,81818,0,0,72
672849,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,36363,0,0,72
673190,Phường Hưng Lợi,NKU,MyTV,0,4,0,0,0,0,0,0,0,2,0,1,36363,0,1,72
668202,Phường Thuận An,TNT,MyTV,0,2,0,0,0,0,1,0,1,3,0,2,50000,1,0,72
674162,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,81818,0,1,66
671742,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,1,50000,0,0,72
673019,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,81818,0,0,72
672196,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,1,50000,0,1,72
670842,Xã Thới Xuân,CDO,MyTV,0,6,0,0,0,0,0,0,0,1,0,2,68182,0,0,72
674990,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,3,0,0,50000,0,0,72
665591,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,1,72
674901,Phường An Cư,NKU,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,50000,0,0,72
673636,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,0,70
667945,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,81818,0,0,59
668673,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,58
663124,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72
671099,Phường Thới An Đông,BTY,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,50000,1,0,72
674125,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,1,72
674910,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,72
673765,Phường Phú Thứ,CRG,Fiber,1,2,0,0,0,0,0,0,0,0,1,1,147273,0,1,78
671934,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,1,0,1,1,0,1,50000,0,0,72
673340,Phường Cái Khế,NKU,MyTV,0,4,0,0,0,0,0,0,0,1,0,1,50000,0,0,72
670412,Phường An Thới,BTY,MyTV,0,6,0,0,0,0,1,0,1,0,0,2,50000,0,0,72
671015,Xã Xuân Thắng,TLI,MyTV,0,3,0,0,0,0,1,0,1,1,0,2,36363,0,0,66
674493,Phường Hưng Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,36363,0,0,72
667201,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,81818,1,1,72
662966,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,72
668502,Phường Tân An,NKU,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,81818,0,1,66
664549,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,1,0,70
582236,Phường Tân An,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,81818,0,0,40
592250,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
590074,Phường Trà An,BTY,MyTV,0,3,0,0,0,0,0,0,0,4,0,6,50000,3,0,72
589150,Phường Thới Hòa,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,3,0,72
586035,Phường Bình Thuỷ,BTY,Fiber,1,3,1,1,0,1,1,0,1,0,0,7,1200000,0,0,48
587741,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,72
585942,Xã Thạnh Phú,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,0,0,72
590220,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,72
640787,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,7,0,6,50000,1,1,72
587946,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,7,50000,0,0,72
588140,Phường Thốt Nốt,TNT,MyTV,0,4,0,0,0,0,1,0,1,1,0,6,36363,0,0,69
661004,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,2,0,72
589449,Xã Thạnh Quới,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,1,0,72
592251,Phường Ba Láng,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,81818,2,0,72
