MAKHACHHANG,PHUONGXA,QUANHUYEN,LOAIDICHVU,LOAIKHACHHANG,SODICHVU,SOLANBAOHONG,SOLANGOIKIEMBAOHONG,SOLANBAOHONGHAILONG,SOLANBAOHONGKHONGHAILONG,KHAOSATLAPMOI,KHAOSATLAPMOIHAILONG,KHAOSATLAPMOIKHONGHAILONG,SOLANCHAMSOC,SOLANTAMNGUNG,SOTHANGSUDUNGDICHVU,GIADICHVU,KHONGPHATSINHLUULUONG,HINHTHUCTHANHTOAN,DIEMTINNHIEM,THANHLY
640761,Phường Thạnh Hoà,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72,0
653738,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,64,0
653852,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,81818,0,0,64,0
654057,Xã Đông Hiệp,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,61,0
654748,Xã Giai Xuân,PDN,MyTV,0,6,0,0,0,0,0,0,0,0,0,5,50000,0,0,72,0
657325,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,81818,5,0,72,0
589176,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,0,1,66,0
655260,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,7,0,60,0
658246,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,5,0,72,0
657784,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,5,0,5,50000,0,1,72,0
584992,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,3,0,40,0
658090,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,1,0,1,5,0,5,50000,0,0,66,0
585322,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,3,0,7,50000,7,0,72,0
658272,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,50000,5,1,72,0
589037,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,81818,1,1,70,0
657317,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,7,0,72,0
586998,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,0,0,72,0
587222,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,50000,9,0,72,0
654069,Xã Trường Thắng,TLI,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
657890,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,1,72,0
640754,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,50000,0,0,72,0
610470,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72,0
588398,Xã Thạnh Lộc,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,70,0
657377,Phường Hưng Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,1,72,0
585006,Phường Thới Thuận,TNT,MyTV,1,4,0,0,0,0,1,0,1,0,0,7,36363,0,0,48,0
589218,Phường Phú Thứ,CRG,MyTV,0,3,0,0,0,0,0,0,0,2,0,6,50000,2,0,72,0
604950,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,6,0,66,0
657098,Xã Thạnh Thắng,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72,0
659070,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,5,0,72,0
658481,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,1,0,1,3,0,5,50000,0,1,32,0
587002,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40,0
583509,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,8,0,40,0
654861,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,2,1,72,0
627921,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72,0
640756,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72,0
585101,Phường An Phú,NKU,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,40,0
658713,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72,0
660308,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,1,0,64,0
586561,Phường An Khánh,NKU,Fiber,0,3,0,0,0,0,1,0,1,0,0,7,177272,0,0,40,0
585794,Phường Thuận Hưng,TNT,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
584924,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,7,0,72,0
588351,Phường Bình Thuỷ,BTY,MyTV,1,5,0,0,0,0,1,0,1,1,0,6,50000,4,0,96,0
588660,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,72,0
660573,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,3,0,4,0,0,0,66,0
595472,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,2,0,72,0
658037,Xã Đông Hiệp,CDO,MyTV,0,4,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
590180,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,81818,3,0,70,0
589719,Phường Thới Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,6,1,70,0
660354,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,5,0,72,0
661693,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,70,0
662107,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,1,1,72,0
588166,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,1,0,1,1,0,6,50000,0,0,70,0
583704,Phường Long Hoà,BTY,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,37,0
661659,Phường Tân An,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,0,72,0
585678,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,1,0,40,0
640847,Phường Thuận Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72,0
590219,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,0,0,66,0
657681,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,1,70,0
655364,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,4,0,51,0
659252,Phường An Khánh,NKU,MyTV,1,4,0,0,0,0,0,0,0,0,0,4,50000,3,0,80,0
589562,Xã Xuân Thắng,TLI,MyTV,0,3,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
660001,Phường Tân An,NKU,MyTV,0,2,1,0,0,0,0,0,0,0,0,4,81818,5,0,72,0
585249,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,81818,8,1,72,0
658036,Xã Đông Hiệp,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
658000,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,2,1,72,0
634032,Xã Mỹ Khánh,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72,0
659029,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,61,0
658865,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,68182,0,0,72,0
653818,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,81818,6,0,67,0
658959,Phường Long Hoà,BTY,MyTV,0,4,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
658642,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,60,0
587566,Xã Vĩnh Bình,VTA,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,10,0,72,0
657214,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,2,0,72,0
656645,Phường Thường Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,81818,7,0,72,0
660944,Phường Ba Láng,CRG,MyTV,0,4,0,0,0,0,1,0,1,0,0,4,50000,0,0,72,0
655275,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,64,0
655629,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
660535,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,1,0,1,1,0,4,50000,2,0,72,0
585156,Phường Hưng Lợi,NKU,Fiber,0,3,2,2,1,1,1,0,1,0,0,7,177272,0,0,40,0
588261,Phường Tân Phú,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,0,0,40,0
585319,Phường Xuân Khánh,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,7,50000,0,0,40,1
660004,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,3,0,4,50000,6,0,66,0
660668,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
588296,Phường Tân Hưng,TNT,MyTV,0,2,0,0,0,0,1,0,1,2,0,6,50000,0,0,64,0
589932,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,7,1,70,0
586120,Phường An Khánh,NKU,Fiber,0,1,0,0,0,0,1,0,1,0,0,7,150000,0,0,40,0
585135,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,7,0,40,0
585154,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,7,0,40,0
585260,Phường Thường Thạnh,CRG,Fiber,0,4,0,0,0,0,1,0,1,0,0,7,209091,0,0,40,0
592307,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,60,0
585437,Phường An Khánh,NKU,Fiber,1,6,0,0,0,0,0,0,0,0,0,7,209091,0,0,64,0
585490,Phường Hưng Thạnh,CRG,MyTV,0,3,2,1,0,1,0,0,0,0,0,7,50000,0,0,40,0
588889,Xã Thạnh Lộc,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,64,0
585074,Phường Thường Thạnh,CRG,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
585567,Xã Nhơn Nghĩa,PDN,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,150000,0,0,40,0
610513,Xã Đông Hiệp,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,60,0
604926,Phường Phú Thứ,CRG,MyTV,0,4,0,0,0,0,0,0,0,1,0,6,50000,0,1,72,0
584525,Phường An Khánh,NKU,Fiber,0,2,1,1,0,1,0,0,0,0,0,7,150000,0,0,40,0
588403,Xã Tân Thạnh,TLI,MyTV,0,4,0,0,0,0,1,0,1,2,0,6,81818,0,0,72,0
586627,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,50000,0,0,72,0
587505,Xã Thạnh Lộc,VTA,MyTV,0,2,1,1,0,1,0,0,0,2,0,7,81818,1,0,72,0
588992,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,66,0
604918,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,0,0,72,0
671719,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,1,0,1,50000,0,0,72,0
668240,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,1,0,64,0
665916,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,1,0,1,2,0,3,50000,4,0,72,0
666441,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,1,0,72,0
666099,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,0,0,72,0
672777,Phường Xuân Khánh,NKU,MyTV,1,3,0,0,0,0,0,0,0,0,0,1,50000,0,0,96,0
668593,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,0,0,0,2,0,2,50000,0,1,66,0
666629,Phường Bình Thuỷ,BTY,MyTV,1,5,0,0,0,0,1,0,1,1,0,3,50000,0,0,96,0
665014,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,4,0,72,0
664860,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,72,0
673816,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,50000,0,0,72,0
669270,Phường An Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,2,50000,2,0,72,0
668059,TT Thạnh An,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,81818,0,0,72,0
672775,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,1,50000,0,0,72,0
667285,Xã Trung An,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,81818,2,0,72,0
674412,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,81818,0,0,58,0
670260,Phường Long Hoà,BTY,MyTV,0,5,0,0,0,0,0,0,0,2,0,2,50000,1,0,72,0
673826,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,72,0
674325,Phường Tân Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,72,0
668600,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,50000,2,0,72,0
674628,Phường Lê Bình,CRG,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,36363,0,1,72,0
667800,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72,0
670120,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72,0
670349,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,81818,0,0,72,0
673232,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,36363,0,0,72,0
664902,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,1,0,66,0
668761,Phường Bùi Hữu Nghĩa,BTY,MyTV,0,3,0,0,0,0,1,0,1,1,0,2,36363,0,1,72,0
666147,Phường Thới Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,4,0,72,0
667148,Phường Thạnh Hoà,TNT,MyTV,0,3,0,0,0,0,1,0,1,1,0,3,81818,0,0,66,0
670861,Xã Nhơn Nghĩa,PDN,MyTV,0,2,1,1,0,1,0,0,0,2,0,2,68182,0,0,72,0
664446,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,81818,0,0,72,0
672849,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,36363,0,0,72,0
673190,Phường Hưng Lợi,NKU,MyTV,0,4,0,0,0,0,0,0,0,2,0,1,36363,0,1,72,0
668202,Phường Thuận An,TNT,MyTV,0,2,0,0,0,0,1,0,1,3,0,2,50000,1,0,72,0
674162,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,81818,0,1,66,0
671742,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,1,50000,0,0,72,0
673019,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,81818,0,0,72,0
672196,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,1,50000,0,1,72,0
670842,Xã Thới Xuân,CDO,MyTV,0,6,0,0,0,0,0,0,0,1,0,2,68182,0,0,72,0
674990,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,3,0,0,50000,0,0,72,0
665591,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,1,72,0
674901,Phường An Cư,NKU,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,50000,0,0,72,0
673636,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,0,70,0
667945,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,81818,0,0,59,0
668673,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,58,0
663124,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
671099,Phường Thới An Đông,BTY,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,50000,1,0,72,0
674125,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,1,72,0
674910,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,72,0
673765,Phường Phú Thứ,CRG,Fiber,1,2,0,0,0,0,0,0,0,0,1,1,147273,0,1,78,0
671934,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,1,0,1,1,0,1,50000,0,0,72,0
673340,Phường Cái Khế,NKU,MyTV,0,4,0,0,0,0,0,0,0,1,0,1,50000,0,0,72,0
670412,Phường An Thới,BTY,MyTV,0,6,0,0,0,0,1,0,1,0,0,2,50000,0,0,72,0
671015,Xã Xuân Thắng,TLI,MyTV,0,3,0,0,0,0,1,0,1,1,0,2,36363,0,0,66,0
674493,Phường Hưng Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,36363,0,0,72,0
667201,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,81818,1,1,72,0
662966,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,72,0
668502,Phường Tân An,NKU,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,81818,0,1,66,0
664549,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,1,0,70,0
582236,Phường Tân An,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,81818,0,0,40,0
592250,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
590074,Phường Trà An,BTY,MyTV,0,3,0,0,0,0,0,0,0,4,0,6,50000,3,0,72,0
589150,Phường Thới Hòa,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,3,0,72,0
586035,Phường Bình Thuỷ,BTY,Fiber,1,3,1,1,0,1,1,0,1,0,0,7,1200000,0,0,48,0
587741,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,72,0
585942,Xã Thạnh Phú,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,0,0,72,0
590220,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,72,0
640787,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,7,0,6,50000,1,1,72,0
587946,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,7,50000,0,0,72,0
588140,Phường Thốt Nốt,TNT,MyTV,0,4,0,0,0,0,1,0,1,1,0,6,36363,0,0,69,0
661004,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,2,0,72,0
589449,Xã Thạnh Quới,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,1,0,72,0
592251,Phường Ba Láng,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,81818,2,0,72,0
585096,Phường Bùi Hữu Nghĩa,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,50000,0,0,72,0
661218,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
586222,Phường Long Hoà,BTY,Fiber,0,2,0,0,0,0,0,0,0,0,0,7,154545,0,0,40,0
627658,Xã Trường Xuân,TLI,MyTV,0,3,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
599622,Phường Thới Long,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,7,0,72,0
589314,Xã Giai Xuân,PDN,MyTV,0,5,0,0,0,0,0,0,0,2,0,6,50000,0,1,72,0
655257,Xã Trường Xuân B,TLI,MyTV,0,3,0,0,0,0,1,0,1,0,0,5,81818,0,0,66,0
587640,Xã Tân Thạnh,TLI,MyTV,0,3,0,0,0,0,0,0,0,1,0,7,50000,0,0,72,0
589136,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72,0
590152,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,50000,0,0,68,0
633970,Xã Trường Thắng,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,64,0
657253,Phường Thuận Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,4,0,5,81818,0,0,72,0
655386,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,72,0
585897,Phường An Bình,NKU,Fiber,0,3,0,0,0,0,0,0,0,0,0,7,209091,0,0,40,0
660013,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,2,0,72,0
657680,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,36363,4,0,72,0
658019,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,4,0,72,0
585573,TT Vĩnh Thạnh,VTA,MyTV,0,2,1,1,0,1,1,0,1,2,0,7,81818,4,0,70,0
616423,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,7,0,72,0
656801,Xã Thới Tân,TLI,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,50000,3,0,66,0
587147,Xã Thạnh Phú,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,81818,0,0,66,0
585482,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,7,50000,4,0,72,0
655481,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,50000,0,0,65,0
660252,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,1,0,72,0
653596,Phường An Khánh,NKU,MyTV,0,4,0,0,0,0,0,0,0,0,0,5,50000,0,0,72,0
586653,Phường Hưng Thạnh,CRG,Fiber,0,5,1,0,0,0,1,0,1,0,0,7,236363,0,0,40,0
640835,Phường Tân Hưng,TNT,MyTV,0,4,0,0,0,0,0,0,0,1,0,6,50000,1,1,72,0
660677,Phường An Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,4,50000,0,0,72,0
640790,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,4,0,6,50000,0,0,72,0
585056,Xã Nhơn ái,PDN,Fiber,0,1,0,0,0,0,1,0,1,0,0,7,150000,0,0,40,0
660463,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,81818,2,1,72,0
653927,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,57000,0,0,72,0
653908,Phường An Thới,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,4,0,72,0
589927,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,1,72,0
584883,Phường Xuân Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,50000,0,0,40,0
585186,Phường Châu Văn Liêm,OMN,MyTV,0,2,1,0,0,0,0,0,0,1,0,7,81818,0,0,72,0
586649,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,1,0,40,0
585330,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40,0
586999,Phường An Khánh,NKU,Fiber,1,11,0,0,0,0,0,0,0,0,0,7,210000,0,0,70,0
588806,Phường Thới Hòa,OMN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,1,0,70,0
585479,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,1,0,1,3,0,7,81818,0,1,72,0
589169,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,1,59,0
588197,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,64,0
667124,Phường Thường Thạnh,CRG,MyTV,0,4,0,0,0,0,1,0,1,0,0,3,68182,0,0,72,0
673256,Phường An Khánh,NKU,MyTV,0,4,0,0,0,0,0,0,0,0,0,1,81818,0,0,72,0
663452,Phường Trường Lạc,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,68182,1,0,72,0
662430,Xã Thạnh An,VTA,MyTV,0,2,0,0,0,0,0,0,0,2,0,4,81818,0,0,64,0
673863,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,72,0
668293,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,2,50000,0,0,70,0
662815,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,1,0,72,0
670160,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,50000,0,0,72,0
667298,Phường Bùi Hữu Nghĩa,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,3,50000,0,0,61,0
588196,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72,0
668314,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,0,72,0
673972,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,70,0
663444,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,2,1,72,0
672751,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,50000,0,0,72,0
665451,Phường An Khánh,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,3,81818,1,0,42,0
670908,Phường Xuân Khánh,NKU,MyTV,1,12,0,0,0,0,0,0,0,0,0,2,50000,0,0,80,0
674077,Xã Nhơn ái,PDN,MyTV,0,3,0,0,0,0,0,0,0,0,0,1,50000,0,0,72,0
